near-normal,DATE,D0,D1,D2,D3,D4,W0,W1,W2,W3,W4
0.64,1942-02-01,98.54000000000003,85.34666666666665,40.25000000000001,3.9133333333333327,0.0,0.0,0.0,0.0,0.0,0.0
3.57,1942-03-01,98.58333333333337,85.92999999999999,47.88,32.04,3.4633333333333334,0.0,0.0,0.0,0.0,0.0
0.0,1942-04-01,98.78666666666669,86.88,56.370000000000005,44.29,3.6,0.0,0.0,0.0,0.0,0.0
0.0,1942-05-01,93.53000000000003,81.44666666666667,53.43666666666667,44.29,3.6,0.0,0.0,0.0,0.0,0.0
19.35,1942-06-01,66.61333333333336,50.04,20.16666666666667,13.04,0.13666666666666666,0.0,0.0,0.0,0.0,0.0
80.15,1942-07-01,33.296666666666695,16.78,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.0
20.99,1942-08-01,6.673333333333361,1.9266666666666667,0.0,0.0,0.0,79.01,61.0,0.61,0.08,0.0
26.95,1942-09-01,0.2566666666666951,0.0,0.0,0.0,0.0,72.29,43.77,0.12,0.0,0.0
5.38,1942-10-01,0.2566666666666951,0.0,0.0,0.0,0.0,94.61,86.91,73.16,62.76,20.21
5.79,1942-11-01,0.1866666666666951,0.0,0.0,0.0,0.0,94.24,86.88,71.77,62.93,20.71
14.52,1942-12-01,0.1866666666666951,0.0,0.0,0.0,0.0,84.92,75.47,58.59,32.78,3.35
6.39,1943-01-01,0.1866666666666951,0.0,0.0,0.0,0.0,93.57,86.69,70.51,59.78,18.04
3.26,1943-02-01,0.0,0.0,0.0,0.0,0.0,96.71,89.61,72.71,60.06,5.6
4.67,1943-03-01,0.0,0.0,0.0,0.0,0.0,95.32,88.92,72.57,59.01,9.03
5.63,1943-04-01,0.0,0.0,0.0,0.0,0.0,94.38,86.66,63.47,30.97,3.0
17.14,1943-05-01,0.0,0.0,0.0,0.0,0.0,82.86,55.71,18.08,0.88,0.0
19.91,1943-06-01,23.746666666666695,6.043333333333333,0.05333333333333807,0.0,0.0,80.1,45.24,12.08,0.0,0.0
28.76,1943-07-01,56.74000000000003,32.82333333333333,5.046666666666671,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.02,1943-08-01,90.06000000000002,66.11666666666666,30.29666666666667,5.973333333333334,0.04,0.0,0.0,0.0,0.0,0.0
0.0,1943-09-01,99.6366666666667,88.35333333333334,33.66333333333334,6.22,0.04,0.0,0.0,0.0,0.0,0.0
0.03,1943-10-01,96.05666666666669,79.22333333333334,28.683333333333337,6.22,0.04,0.0,0.0,0.0,0.0,0.0
11.76,1943-11-01,96.07000000000004,75.57333333333334,9.450000000000005,0.24666666666666667,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1943-12-01,96.08000000000003,75.93666666666667,8.890000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1944-01-01,100.0,91.62,28.550000000000008,3.0866666666666664,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1944-02-01,98.11333333333336,72.06,22.533333333333342,3.0866666666666664,0.0,0.0,0.0,0.0,0.0,0.0
5.65,1944-03-01,68.22000000000003,43.416666666666664,19.673333333333336,3.0866666666666664,0.0,0.0,0.0,0.0,0.0,0.0
89.65,1944-04-01,35.076666666666696,10.083333333333334,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0
99.36,1944-05-01,4.726666666666695,0.0033333333333333335,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0
96.09,1944-06-01,28.133333333333365,13.873333333333333,0.0,0.0,0.0,0.62,0.0,0.0,0.0,0.0
19.46,1944-07-01,52.943333333333364,26.30333333333333,1.4633333333333356,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.02,1944-08-01,53.05000000000003,26.299999999999997,1.4633333333333356,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.33,1944-09-01,26.20333333333336,12.43,1.4633333333333356,0.0,0.0,12.05,0.68,0.0,0.0,0.0
84.17,1944-10-01,1.6500000000000286,0.0,0.0,0.0,0.0,15.83,1.62,0.0,0.0,0.0
81.16,1944-11-01,5.250000000000028,0.32666666666666666,0.0,0.0,0.0,17.5,1.55,0.0,0.0,0.0
83.52,1944-12-01,11.860000000000028,0.7133333333333333,0.0,0.0,0.0,2.06,0.0,0.0,0.0,0.0
77.94,1945-01-01,11.866666666666694,0.7133333333333333,0.0,0.0,0.0,2.23,0.0,0.0,0.0,0.0
64.46,1945-02-01,8.703333333333362,0.6699999999999999,0.0,0.0,0.0,34.19,11.15,0.0,0.0,0.0
85.62,1945-03-01,2.6800000000000286,0.5066666666666667,0.0,0.0,0.0,9.46,0.0,0.0,0.0,0.0
66.89,1945-04-01,2.226666666666695,0.5066666666666667,0.0,0.0,0.0,31.36,0.0,0.0,0.0,0.0
91.32,1945-05-01,0.6600000000000285,0.22333333333333336,0.0,0.0,0.0,8.68,1.2,0.0,0.0,0.0
95.53,1945-06-01,0.07333333333336176,0.0,0.0,0.0,0.0,4.25,0.62,0.0,0.0,0.0
0.17,1945-07-01,0.07333333333336176,0.0,0.0,0.0,0.0,99.85,90.92,22.3,9.99,0.0
9.72,1945-08-01,0.0,0.0,0.0,0.0,0.0,90.29,76.17,9.75,0.0,0.0
3.73,1945-09-01,0.0,0.0,0.0,0.0,0.0,96.27,82.93,36.99,14.22,0.29
17.93,1945-10-01,0.0,0.0,0.0,0.0,0.0,82.09,54.86,14.06,0.11,0.0
13.12,1945-11-01,0.0,0.0,0.0,0.0,0.0,86.88,75.28,21.31,8.75,0.0
0.0,1945-12-01,0.0,0.0,0.0,0.0,0.0,100.0,99.61,82.38,52.88,16.59
0.0,1946-01-01,0.0,0.0,0.0,0.0,0.0,99.99,95.18,69.28,26.81,4.71
1.12,1946-02-01,0.0,0.0,0.0,0.0,0.0,98.88,92.73,75.46,41.44,7.57
9.09,1946-03-01,10.280000000000028,4.116666666666666,1.446666666666669,0.45999999999999996,0.06,90.92,82.84,36.86,7.88,0.0
67.38,1946-04-01,10.923333333333362,4.373333333333333,1.446666666666669,0.45999999999999996,0.06,1.78,0.0,0.0,0.0,0.0
45.0,1946-05-01,13.810000000000029,5.1066666666666665,1.566666666666669,0.45999999999999996,0.06,53.08,21.28,0.0,0.0,0.0
88.24,1946-06-01,4.433333333333362,1.45,0.18000000000000238,0.0,0.0,3.1,0.54,0.0,0.0,0.0
79.67,1946-07-01,5.303333333333362,1.79,0.24000000000000235,0.0,0.0,17.62,0.06,0.0,0.0,0.0
83.77,1946-08-01,7.390000000000029,3.35,0.7833333333333358,0.3933333333333333,0.06,11.7,0.09,0.0,0.0,0.0
84.94,1946-09-01,9.160000000000027,4.66,1.1833333333333356,0.58,0.06,0.15,0.0,0.0,0.0,0.0
84.15,1946-10-01,19.433333333333362,6.68,1.9900000000000022,1.04,0.18000000000000002,7.84,0.0,0.0,0.0,0.0
63.95,1946-11-01,24.53333333333336,6.613333333333333,1.7866666666666688,0.8333333333333334,0.12,0.68,0.0,0.0,0.0,0.0
68.18,1946-12-01,23.496666666666695,5.506666666666667,1.446666666666669,0.6466666666666666,0.12,1.6,0.0,0.0,0.0,0.0
69.07,1947-01-01,34.620000000000026,15.076666666666668,2.180000000000002,0.7133333333333334,0.12,26.03,1.93,0.0,0.0,0.0
31.24,1947-02-01,55.99000000000003,34.59,8.403333333333336,2.0366666666666666,0.5133333333333333,0.0,0.0,0.0,0.0,0.0
5.67,1947-03-01,86.7166666666667,61.863333333333344,19.763333333333335,5.586666666666667,0.5733333333333333,0.0,0.0,0.0,0.0,0.0
2.91,1947-04-01,95.90000000000002,73.73,21.820000000000004,5.896666666666666,0.4533333333333333,0.0,0.0,0.0,0.0,0.0
3.73,1947-05-01,89.93333333333335,71.29,16.423333333333336,4.386666666666666,0.05999999999999992,0.0,0.0,0.0,0.0,0.0
23.59,1947-06-01,84.51000000000003,57.84666666666667,7.8400000000000025,0.8366666666666666,0.0,0.0,0.0,0.0,0.0,0.0
19.18,1947-07-01,71.3266666666667,42.46666666666667,6.223333333333335,0.12,0.0,0.0,0.0,0.0,0.0,0.0
43.3,1947-08-01,57.690000000000026,27.77,4.936666666666668,0.12,0.0,0.0,0.0,0.0,0.0,0.0
64.46,1947-09-01,59.0666666666667,30.330000000000002,7.660000000000001,2.7533333333333334,0.0,0.0,0.0,0.0,0.0,0.0
15.04,1947-10-01,46.91333333333336,25.11666666666667,5.620000000000001,2.6333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
79.73,1947-11-01,40.4566666666667,23.35666666666667,5.620000000000001,2.6333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
83.19,1947-12-01,12.980000000000027,6.303333333333338,0.0,0.0,0.0,0.68,0.0,0.0,0.0,0.0
73.92,1948-01-01,9.996666666666695,2.8866666666666716,0.0,0.0,0.0,23.55,8.09,0.0,0.0,0.0
85.6,1948-02-01,9.723333333333363,0.773333333333338,0.0,0.0,0.0,3.09,0.0,0.0,0.0,0.0
84.67,1948-03-01,12.996666666666696,1.003333333333338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87.67,1948-04-01,9.280000000000028,0.9600000000000047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.96,1948-05-01,4.170000000000028,0.23000000000000473,0.0,0.0,0.0,59.89,22.24,0.0,0.0,0.0
31.88,1948-06-01,0.05666666666669509,0.0,0.0,0.0,0.0,68.13,37.24,7.34,0.99,0.0
14.43,1948-07-01,0.0,0.0,0.0,0.0,0.0,85.58,58.44,7.27,0.1,0.0
12.37,1948-08-01,0.0,0.0,0.0,0.0,0.0,87.63,76.56,17.18,0.0,0.0
3.83,1948-09-01,0.0,0.0,0.0,0.0,0.0,96.16,84.43,35.2,6.35,0.0
8.04,1948-10-01,0.0,0.0,0.0,0.0,0.0,91.96,72.94,12.51,0.17,0.0
0.0,1948-11-01,0.0,0.0,0.0,0.0,0.0,100.0,100.0,76.25,44.32,5.27
0.0,1948-12-01,0.0,0.0,0.0,0.0,0.0,99.99,99.99,98.01,79.76,30.99
0.0,1949-01-01,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,98.29,72.21
0.0,1949-02-01,0.0,0.0,0.0,0.0,0.0,100.0,100.0,99.81,91.07,26.41
0.0,1949-03-01,0.0,0.0,0.0,0.0,0.0,100.0,100.0,81.93,56.95,1.82
0.0,1949-04-01,0.0,0.0,0.0,0.0,0.0,99.99,99.99,87.39,53.69,0.59
0.0,1949-05-01,0.0,0.0,0.0,0.0,0.0,100.0,100.0,66.18,0.17,0.0
0.0,1949-06-01,0.0,0.0,0.0,0.0,0.0,100.0,99.8,33.07,0.17,0.0
0.0,1949-07-01,0.0,0.0,0.0,0.0,0.0,99.99,97.98,23.61,0.2,0.0
8.25,1949-08-01,0.0,0.0,0.0,0.0,0.0,91.72,34.86,1.81,0.0,0.0
88.49,1949-09-01,0.6100000000000284,0.0,0.0,0.0,0.0,11.51,2.04,0.0,0.0,0.0
95.85,1949-10-01,15.310000000000029,2.460000000000005,0.0,0.0,0.0,2.32,1.81,0.0,0.0,0.0
53.81,1949-11-01,30.966666666666697,4.856666666666672,0.0,0.0,0.0,2.1,1.12,0.0,0.0,0.0
51.22,1949-12-01,49.28333333333336,9.98333333333334,0.0,0.0,0.0,1.81,0.17,0.0,0.0,0.0
41.28,1950-01-01,63.29333333333336,28.230000000000004,1.356666666666668,0.13666666666666666,0.0,1.9,0.45,0.0,0.0,0.0
13.67,1950-02-01,66.08000000000003,29.760000000000005,1.356666666666668,0.13666666666666666,0.0,0.21,0.0,0.0,0.0,0.0
43.54,1950-03-01,79.78333333333336,52.92333333333334,2.5700000000000016,0.13666666666666666,0.0,1.12,0.0,0.0,0.0,0.0
2.1,1950-04-01,81.74333333333335,42.89000000000001,1.2133333333333345,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.02,1950-05-01,92.89333333333337,50.65666666666667,1.8666666666666678,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.22,1950-06-01,83.24333333333335,26.703333333333337,0.6533333333333345,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.06,1950-07-01,57.906666666666695,16.96333333333334,0.6533333333333345,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.0,1950-08-01,28.31333333333336,5.270000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.79,1950-09-01,5.3333333333333615,0.933333333333338,0.0,0.0,0.0,57.21,1.45,0.0,0.0,0.0
18.78,1950-10-01,0.0,0.0,0.0,0.0,0.0,81.24,23.41,0.0,0.0,0.0
21.94,1950-11-01,0.0,0.0,0.0,0.0,0.0,78.07,18.67,0.0,0.0,0.0
26.43,1950-12-01,0.0,0.0,0.0,0.0,0.0,73.55,11.18,0.0,0.0,0.0
13.8,1951-01-01,0.04666666666669509,0.0,0.0,0.0,0.0,86.19,48.68,0.0,0.0,0.0
18.57,1951-02-01,0.09333333333336176,0.0,0.0,0.0,0.0,81.3,30.62,0.0,0.0,0.0
21.79,1951-03-01,0.26000000000002843,0.030000000000004735,0.0,0.0,0.0,78.08,29.83,0.0,0.0,0.0
32.19,1951-04-01,0.7400000000000285,0.1366666666666714,0.0,0.0,0.0,67.34,11.38,0.0,0.0,0.0
68.9,1951-05-01,1.1600000000000283,0.1833333333333381,0.0,0.0,0.0,29.52,5.21,0.0,0.0,0.0
28.05,1951-06-01,1.1600000000000283,0.15333333333333807,0.0,0.0,0.0,70.55,32.63,0.04,0.0,0.0
77.56,1951-07-01,0.6933333333333618,0.04666666666667139,0.0,0.0,0.0,21.94,0.96,0.0,0.0,0.0
99.34,1951-08-01,4.316666666666695,2.2000000000000046,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0
87.75,1951-09-01,10.16333333333336,5.476666666666671,0.42666666666666786,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81.97,1951-10-01,13.320000000000029,7.343333333333338,0.42666666666666786,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90.08,1951-11-01,11.233333333333363,5.253333333333338,0.42666666666666786,0.0,0.0,0.27,0.0,0.0,0.0,0.0
75.99,1951-12-01,6.026666666666695,1.9766666666666712,0.0,0.0,0.0,18.02,1.01,0.0,0.0,0.0
43.45,1952-01-01,2.8100000000000285,0.11000000000000475,0.0,0.0,0.0,54.13,6.47,0.0,0.0,0.0
25.73,1952-02-01,4.200000000000029,0.1166666666666714,0.0,0.0,0.0,74.26,21.01,0.0,0.0,0.0
83.11,1952-03-01,3.3933333333333615,0.1166666666666714,0.0,0.0,0.0,6.74,2.31,0.0,0.0,0.0
0.16,1952-04-01,3.3933333333333615,0.1166666666666714,0.0,0.0,0.0,99.84,41.73,2.99,0.17,0.0
0.0,1952-05-01,0.0,0.0,0.0,0.0,0.0,100.0,100.0,65.79,5.49,0.0
0.0,1952-06-01,0.0,0.0,0.0,0.0,0.0,99.98,99.98,84.38,20.11,0.0
0.0,1952-07-01,0.0,0.0,0.0,0.0,0.0,100.0,100.0,81.24,41.0,0.63
0.0,1952-08-01,0.0,0.0,0.0,0.0,0.0,100.0,94.03,53.45,9.46,0.0
3.97,1952-09-01,0.0766666666666951,0.0,0.0,0.0,0.0,96.05,92.07,51.29,7.35,0.0
20.32,1952-10-01,0.0766666666666951,0.0,0.0,0.0,0.0,79.47,45.13,0.12,0.0,0.0
5.07,1952-11-01,0.0766666666666951,0.0,0.0,0.0,0.0,94.91,92.84,65.4,23.21,0.0
6.62,1952-12-01,0.0,0.0,0.0,0.0,0.0,93.37,87.34,49.19,4.62,0.0
13.36,1953-01-01,0.03000000000002842,0.0,0.0,0.0,0.0,86.65,57.18,0.65,0.0,0.0
32.63,1953-02-01,0.03000000000002842,0.0,0.0,0.0,0.0,67.31,17.9,0.0,0.0,0.0
4.47,1953-03-01,0.03000000000002842,0.0,0.0,0.0,0.0,95.53,90.32,31.65,0.68,0.0
0.0,1953-04-01,0.0,0.0,0.0,0.0,0.0,99.99,95.44,63.44,3.33,0.0
0.0,1953-05-01,0.0,0.0,0.0,0.0,0.0,100.0,99.55,92.87,56.94,0.85
0.0,1953-06-01,0.0,0.0,0.0,0.0,0.0,100.0,98.43,40.48,2.51,0.0
0.16,1953-07-01,0.0,0.0,0.0,0.0,0.0,99.83,98.2,70.78,15.69,0.0
30.55,1953-08-01,0.0,0.0,0.0,0.0,0.0,69.45,20.37,0.0,0.0,0.0
31.18,1953-09-01,0.0,0.0,0.0,0.0,0.0,68.83,26.23,0.17,0.0,0.0
52.82,1953-10-01,0.29333333333336176,0.0,0.0,0.0,0.0,47.21,9.78,0.0,0.0,0.0
68.67,1953-11-01,2.056666666666695,0.0,0.0,0.0,0.0,30.46,4.36,0.0,0.0,0.0
94.54,1953-12-01,6.933333333333362,1.4900000000000047,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0
85.37,1954-01-01,39.973333333333365,33.39000000000001,12.033333333333337,3.9433333333333334,0.4699999999999999,0.0,0.0,0.0,0.0,0.0
0.0,1954-02-01,70.91000000000003,60.25666666666667,14.703333333333333,3.9433333333333334,0.4699999999999999,0.0,0.0,0.0,0.0,0.0
1.92,1954-03-01,97.62333333333335,72.99000000000001,14.75,3.9433333333333334,0.4699999999999999,0.0,0.0,0.0,0.0,0.0
5.23,1954-04-01,95.30000000000003,48.56333333333333,2.716666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.97,1954-05-01,95.83000000000003,52.62666666666667,6.146666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.31,1954-06-01,97.57333333333337,71.68666666666667,33.699999999999996,4.19,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1954-07-01,98.56333333333335,93.67666666666666,38.199999999999996,4.19,0.0,0.0,0.0,0.0,0.0,0.0
3.99,1954-08-01,98.47666666666669,95.21333333333332,62.36333333333334,25.426666666666666,1.0766666666666664,0.0,0.0,0.0,0.0,0.0
0.55,1954-09-01,96.69000000000001,92.34333333333335,58.620000000000005,29.21666666666667,1.32,0.0,0.0,0.0,0.0,0.0
5.36,1954-10-01,95.85333333333335,92.23666666666668,71.91666666666667,30.900000000000002,1.32,0.0,0.0,0.0,0.0,0.0
6.47,1954-11-01,93.75333333333334,88.92666666666666,59.42666666666667,10.82,0.24333333333333332,0.06,0.0,0.0,0.0,0.0
6.89,1954-12-01,94.84666666666669,90.28666666666668,65.50666666666667,28.166666666666668,7.616666666666667,0.0,0.0,0.0,0.0,0.0
2.08,1955-01-01,95.93666666666668,92.34666666666668,75.86333333333333,48.64666666666667,9.726666666666667,0.0,0.0,0.0,0.0,0.0
3.23,1955-02-01,94.40333333333336,90.23333333333333,71.93333333333334,48.68333333333334,9.726666666666667,0.0,0.0,0.0,0.0,0.0
11.34,1955-03-01,90.00333333333337,81.06666666666666,42.61666666666667,23.356666666666666,2.11,0.11,0.0,0.0,0.0,0.0
14.7,1955-04-01,89.85000000000002,78.10666666666667,28.276666666666667,1.8699999999999999,0.0,0.58,0.0,0.0,0.0,0.0
3.7,1955-05-01,80.42000000000003,52.57,14.433333333333332,0.6766666666666666,0.0,0.0,0.0,0.0,0.0,0.0
39.75,1955-06-01,84.66000000000003,55.63333333333335,15.449999999999998,0.6766666666666666,0.0,0.0,0.0,0.0,0.0,0.0
2.54,1955-07-01,52.56000000000003,27.176666666666673,1.6366666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.71,1955-08-01,32.480000000000025,25.670000000000005,1.6366666666666667,0.0,0.0,92.27,56.49,2.75,0.0,0.0
51.06,1955-09-01,0.0,0.0,0.0,0.0,0.0,48.93,9.92,0.0,0.0,0.0
0.35,1955-10-01,0.0,0.0,0.0,0.0,0.0,99.66,95.35,21.79,1.49,0.0
2.93,1955-11-01,0.0,0.0,0.0,0.0,0.0,97.04,71.27,3.56,0.0,0.0
73.18,1955-12-01,0.023333333333361756,0.0,0.0,0.0,0.0,26.81,3.9,0.0,0.0,0.0
83.33,1956-01-01,0.023333333333361756,0.0,0.0,0.0,0.0,16.6,2.42,0.0,0.0,0.0
23.93,1956-02-01,0.023333333333361756,0.0,0.0,0.0,0.0,76.07,17.41,0.0,0.0,0.0
34.56,1956-03-01,0.0,0.0,0.0,0.0,0.0,65.42,7.51,0.0,0.0,0.0
14.63,1956-04-01,33.333333333333364,33.333333333333336,27.599999999999998,3.453333333333333,0.0,85.38,19.09,0.0,0.0,0.0
0.0,1956-05-01,66.6566666666667,65.43666666666667,31.516666666666666,3.48,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1956-06-01,93.34333333333336,84.60333333333334,31.516666666666666,3.48,0.0,0.0,0.0,0.0,0.0,0.0
19.93,1956-07-01,87.84666666666669,75.67666666666668,6.06,0.02666666666666667,0.0,0.0,0.0,0.0,0.0,0.0
16.46,1956-08-01,63.866666666666696,44.71000000000001,2.143333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59.13,1956-09-01,40.55333333333336,25.543333333333337,2.143333333333333,0.0,0.0,12.83,4.91,0.0,0.0,0.0
74.09,1956-10-01,17.07000000000003,1.1366666666666714,0.0,0.0,0.0,15.81,11.19,0.41,0.0,0.0
71.08,1956-11-01,14.66333333333336,0.020000000000004736,0.0,0.0,0.0,15.85,6.04,0.0,0.0,0.0
65.79,1956-12-01,13.406666666666695,0.020000000000004736,0.0,0.0,0.0,13.41,2.89,0.0,0.0,0.0
78.03,1957-01-01,9.053333333333361,0.020000000000004736,0.0,0.0,0.0,15.62,4.75,0.0,0.0,0.0
74.66,1957-02-01,2.116666666666695,0.0,0.0,0.0,0.0,25.35,17.29,2.62,0.17,0.0
74.92,1957-03-01,17.99333333333336,1.923333333333338,0.0,0.0,0.0,25.08,16.59,1.58,0.0,0.0
45.02,1957-04-01,34.196666666666694,2.2166666666666712,0.0,0.0,0.0,0.99,0.25,0.0,0.0,0.0
50.22,1957-05-01,61.24000000000003,5.573333333333338,0.0,0.0,0.0,1.16,0.35,0.0,0.0,0.0
17.9,1957-06-01,76.19333333333337,36.35,12.86,0.7599999999999999,0.0,0.99,0.25,0.0,0.0,0.0
1.16,1957-07-01,93.31000000000002,69.11,43.75666666666666,11.403333333333334,0.0,0.0,0.0,0.0,0.0,0.0
0.04,1957-08-01,99.55000000000003,98.63333333333334,59.94333333333333,12.43,0.0,0.0,0.0,0.0,0.0,0.0
0.14,1957-09-01,99.7666666666667,98.45,59.793333333333344,12.566666666666668,0.0,0.0,0.0,0.0,0.0,0.0
0.49,1957-10-01,99.45000000000003,97.77666666666669,39.800000000000004,2.4166666666666665,0.0,0.0,0.0,0.0,0.0,0.0
1.04,1957-11-01,85.29000000000002,66.2,23.613333333333333,1.39,0.0,0.0,0.0,0.0,0.0,0.0
42.66,1957-12-01,62.116666666666696,33.95333333333334,10.903333333333334,0.49333333333333335,0.0,0.0,0.0,0.0,0.0,0.0
70.03,1958-01-01,29.62000000000003,1.5733333333333384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89.99,1958-02-01,10.496666666666695,0.27000000000000474,0.0,0.0,0.0,8.5,3.38,0.0,0.0,0.0
41.0,1958-03-01,0.5066666666666951,0.0,0.0,0.0,0.0,58.98,17.62,3.24,0.0,0.0
0.58,1958-04-01,0.0,0.0,0.0,0.0,0.0,99.42,93.92,30.86,10.96,3.24
0.0,1958-05-01,0.0,0.0,0.0,0.0,0.0,100.0,100.0,42.41,8.64,2.08
0.0,1958-06-01,0.0,0.0,0.0,0.0,0.0,100.0,99.63,30.89,10.44,2.08
0.0,1958-07-01,0.0,0.0,0.0,0.0,0.0,100.0,100.0,98.94,80.12,5.09
0.0,1958-08-01,0.0,0.0,0.0,0.0,0.0,100.0,100.0,98.43,87.41,34.44
0.0,1958-09-01,0.0,0.0,0.0,0.0,0.0,100.0,93.8,51.33,9.65,1.9
8.87,1958-10-01,0.0,0.0,0.0,0.0,0.0,91.14,83.4,30.28,6.29,1.35
13.3,1958-11-01,1.343333333333362,0.0,0.0,0.0,0.0,86.72,67.23,7.65,1.9,0.0
69.45,1958-12-01,5.186666666666695,1.1766666666666714,0.0,0.0,0.0,26.52,5.22,0.85,0.0,0.0
84.46,1959-01-01,9.693333333333362,4.033333333333338,0.0,0.0,0.0,4.01,0.85,0.0,0.0,0.0
85.33,1959-02-01,17.136666666666695,8.180000000000005,1.46,0.26666666666666666,0.0,1.15,0.0,0.0,0.0,0.0
73.65,1959-03-01,40.116666666666696,27.186666666666667,6.13,2.18,0.3233333333333333,0.0,0.0,0.0,0.0,0.0
19.55,1959-04-01,68.94000000000003,57.660000000000004,35.35666666666667,9.54,1.04,0.0,0.0,0.0,0.0,0.0
0.0,1959-05-01,93.4466666666667,85.96333333333332,51.38,12.163333333333332,1.0399999999999998,0.0,0.0,0.0,0.0,0.0
0.15,1959-06-01,97.08333333333336,80.14,47.93,10.25,0.7166666666666665,0.0,0.0,0.0,0.0,0.0
8.59,1959-07-01,92.84666666666669,61.106666666666676,19.296666666666667,2.89,0.0,0.0,0.0,0.0,0.0,0.0
12.3,1959-08-01,89.6366666666667,47.45666666666668,2.686666666666667,0.0,0.0,0.42,0.0,0.0,0.0,0.0
8.63,1959-09-01,77.59666666666669,35.27000000000001,1.4666666666666668,0.0,0.0,1.11,0.09,0.0,0.0,0.0
43.02,1959-10-01,59.05333333333336,21.430000000000007,0.8733333333333334,0.0,0.0,1.71,0.19,0.0,0.0,0.0
64.74,1959-11-01,31.76333333333336,2.630000000000009,0.0,0.0,0.0,3.63,0.94,0.0,0.0,0.0
86.66,1959-12-01,23.153333333333364,1.0300000000000094,0.0,0.0,0.0,4.96,1.91,0.0,0.0,0.0
68.1,1960-01-01,12.870000000000028,0.5733333333333428,0.0,0.0,0.0,2.47,0.37,0.0,0.0,0.0
87.96,1960-02-01,12.100000000000028,0.5733333333333428,0.0,0.0,0.0,11.25,4.54,0.09,0.0,0.0
83.39,1960-03-01,13.000000000000028,0.1433333333333428,0.0,0.0,0.0,10.55,3.37,0.0,0.0,0.0
67.87,1960-04-01,12.733333333333363,0.1433333333333428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89.95,1960-05-01,10.71000000000003,0.1433333333333428,0.0,0.0,0.0,10.05,0.67,0.0,0.0,0.0
79.56,1960-06-01,0.0,0.0,0.0,0.0,0.0,20.44,2.41,0.0,0.0,0.0
88.87,1960-07-01,0.0,0.0,0.0,0.0,0.0,11.14,2.18,0.0,0.0,0.0
84.72,1960-08-01,0.0,0.0,0.0,0.0,0.0,15.28,1.62,0.0,0.0,0.0
18.1,1960-09-01,0.0,0.0,0.0,0.0,0.0,81.93,23.99,1.12,0.0,0.0
51.92,1960-10-01,0.04666666666669509,0.0,0.0,0.0,0.0,48.1,20.52,0.8,0.0,0.0
85.96,1960-11-01,0.04666666666669509,0.0,0.0,0.0,0.0,13.91,1.41,0.0,0.0,0.0
84.56,1960-12-01,0.04666666666669509,0.0,0.0,0.0,0.0,15.45,1.65,0.0,0.0,0.0
85.75,1961-01-01,1.0400000000000285,0.0,0.0,0.0,0.0,14.26,2.89,0.0,0.0,0.0
82.19,1961-02-01,1.0400000000000285,0.0,0.0,0.0,0.0,14.67,4.55,0.0,0.0,0.0
54.65,1961-03-01,1.0400000000000285,0.0,0.0,0.0,0.0,45.35,11.1,0.0,0.0,0.0
55.8,1961-04-01,0.023333333333361756,0.0,0.0,0.0,0.0,44.2,8.54,0.0,0.0,0.0
83.32,1961-05-01,0.2500000000000284,0.0,0.0,0.0,0.0,16.62,5.78,0.0,0.0,0.0
96.06,1961-06-01,0.6600000000000285,0.0,0.0,0.0,0.0,3.26,0.0,0.0,0.0,0.0
97.45,1961-07-01,0.636666666666695,0.0,0.0,0.0,0.0,1.32,0.0,0.0,0.0,0.0
78.8,1961-08-01,0.4100000000000284,0.0,0.0,0.0,0.0,21.2,0.0,0.0,0.0,0.0
